Ensembl	GeneSymbol	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII
ENSG00000123064.13	DDX54	12.0691	10.4685	10.50415	2.25085843262e-06	0.897922991503	6.94614298386e-08
ENSG00000154914.17	USP43	1.2354	1.3699	0.8884	0.980612965751	1.09290483574e-09	0.0437414820885
ENSG00000118363.12	SPCS2	17.8138	14.3478	14.5535	5.23983084694e-08	0.340455872765	1.19475703368e-06
ENSG00000242220.9	TCP10L	0.0111	0.0039	0.009	1.05536084966e-08	0.0120974518434	0.382473219924
ENSG00000131470.15	PSMC3IP	0.9395	0.672	0.8138	5.60187537287e-06	0.0291183405473	0.000212435031151
ENSG00000204314.12	PRRT1	0.7932	0.6243	0.48075	0.00300595972026	0.000282558956533	1.03635504259e-09
ENSG00000136169.16	SETDB2	2.4976	3.68565	3.30175	3.35579587318e-12	0.398829177552	4.41171509611e-07
ENSG00000125676.20	THOC2	4.6926	5.79915	6.2964	5.09666941039e-06	0.000385345034523	5.06627578825e-17
ENSG00000028203.18	VEZT	6.7348	6.36135	8.36525	0.0385710656042	2.76108912598e-12	2.15566278403e-11
ENSG00000142623.11	PADI1	0.5998	0.01805	0.38745	0.206929943663	0.102009003924	0.497818611485
ENSG00000174444.15	RPL4	307.2588	179.17525	196.56765	3.62222610823e-23	0.00364096948286	6.63171034392e-21
ENSG00000205362.11	MT1A	2.9199	1.6157	1.16605	0.00309703049261	0.0713468370101	1.55415445534e-05
ENSG00000121316.11	PLBD1	14.6708	15.53125	15.41015	0.123573528306	0.446661532209	0.253249560621
ENSG00000138495.7	COX17	20.0841	13.37175	9.24635	3.20071074646e-06	5.78696560126e-07	8.7712003009e-16
ENSG00000104941.8	RSPH6A	0.017	0.00645	0.00715	0.0241830737911	0.453231296671	0.00698727603267
ENSG00000167967.16	E4F1	5.2918	2.39105	2.6486	5.89402623081e-27	0.0171420915266	3.90469119195e-32
ENSG00000182578.14	CSF1R	18.2142	6.84445	21.1687	2.64693382807e-14	1.67313560168e-10	0.0306027003922
ENSG00000166619.15	BLCAP	11.0038	14.46965	7.23415	0.00370259811444	3.43775863235e-33	5.20882649881e-15
ENSG00000055950.16	MRPL43	17.8967	12.79795	9.73365	0.000148203521823	1.39935773218e-14	6.09034811311e-13
ENSG00000155465.20	SLC7A7	12.7205	24.22855	8.0285	9.86059787622e-06	2.04182842621e-05	0.456006785277
ENSG00000129159.9	KCNC1	0.0149	0.00645	0.018	0.0383331838848	0.0138605061285	0.291243163764
ENSG00000127564.17	PKMYT1	0.5447	0.0435	0.2488	7.21695748922e-12	1.59887857001e-09	2.09893847697e-09
ENSG00000117594.10	HSD11B1	0.8989	2.04945	0.75035	0.464091584727	0.414309377385	0.930273122982
ENSG00000130699.18	TAF4	2.1701	1.90875	2.05275	1.05968850119e-06	3.61438144529e-05	0.0275893053441
ENSG00000137770.14	CTDSPL2	4.0417	4.2104	5.72175	0.0357061494058	2.20559620185e-10	2.09454754076e-21
ENSG00000104835.15	SARS2	0.5543	0.434	0.3939	1.21194234062e-05	0.0174887393931	1.31082251707e-11
ENSG00000131019.11	ULBP3	1.0566	1.7286	0.94905	0.00277470015764	6.22574269117e-15	0.0105606303082
ENSG00000165376.11	CLDN2	69.089	62.3768	83.51425	0.153337194484	0.330134066932	0.43960039957
ENSG00000135451.13	TROAP	0.9873	0.05345	0.36475	1.07377241273e-09	4.38887122789e-09	1.04769240491e-09
ENSG00000132781.19	MUTYH	0.0879	0.05375	0.07535	3.73754218746e-07	4.0627809304e-05	0.29926706207
ENSG00000100403.12	ZC3H7B	12.4888	20.644	15.40565	6.41037317966e-21	4.08649361611e-12	0.000135085166867
ENSG00000102038.16	SMARCA1	10.0378	20.7751	16.36675	1.83922642117e-28	1.46571779699e-11	3.9720193068e-16
ENSG00000197498.13	RPF2	11.6614	6.33835	10.2196	4.49446240456e-26	1.99795282109e-18	0.00668027920746
ENSG00000141576.16	RNF157	0.8014	0.99235	0.9182	0.55631568125	0.305576512221	0.681126701012
ENSG00000130414.13	NDUFA10	5.4703	8.0503	4.95705	8.05566576283e-08	5.69139368495e-18	0.0592303265837
ENSG00000163110.15	PDLIM5	13.1214	17.6117	18.794	3.46149392124e-09	0.021176481784	1.13647152559e-17
ENSG00000167695.15	FAM57A	11.6946	3.76945	10.7444	2.61005803689e-18	2.58467187231e-20	0.0119569445887
ENSG00000132507.18	EIF5A	111.2463	56.7751	48.77515	1.75864293634e-21	1.19786142777e-05	1.53149488083e-37
ENSG00000167984.18	NLRC3	1.5543	0.7148	1.8746	1.2374098235e-13	6.85507964579e-21	0.494463606076
ENSG00000186272.13	ZNF17	1.3318	1.36905	1.69435	0.651928073138	1.69099444977e-06	2.43393308052e-07
ENSG00000104679.12	R3HCC1	17.104	13.05275	13.26705	4.65489252749e-10	0.52702386263	1.99761773434e-13
ENSG00000167889.13	MGAT5B	0.1097	0.08025	0.1083	0.0286510802096	0.0139570257685	0.0625676901573
ENSG00000183908.7	LRRC55	0.0845	0.2862	0.1578	1.2037760516e-14	0.000186598670176	4.22845294697e-11
ENSG00000161798.7	AQP5	0.036	0.7775	0.02025	3.73497753194e-05	0.0384892553241	0.150933841487
ENSG00000112511.18	PHF1	24.0019	16.4377	17.68245	1.38423989315e-10	0.355877947322	2.09882195399e-12
ENSG00000154511.12	FAM69A	3.0418	3.30955	3.18975	0.238559934537	0.348096856114	0.848593337686
ENSG00000185515.15	BRCC3	3.9951	10.30165	5.08595	1.6701772699e-75	7.56927295593e-20	3.22818317322e-08
ENSG00000101311.16	FERMT1	0.2996	1.5275	0.5007	4.18920301178e-12	1.11767926833e-05	0.0123157206782
ENSG00000118579.13	MED28	4.7288	5.0565	5.51645	0.356196002361	0.00148740393205	7.32831830613e-06
ENSG00000103742.12	IGDCC4	0.4023	0.19355	0.1743	0.00198672955784	0.00933094234549	0.045645581441
ENSG00000144504.15	ANKMY1	1.216	0.6848	1.03465	2.10671810912e-17	9.57540119529e-11	0.00149293239497
ENSG00000106305.10	AIMP2	5.6371	7.5357	4.31815	0.000645245689825	1.98638718508e-09	0.00514118956494
ENSG00000021826.17	CPS1	0.1782	0.7262	0.2546	0.521674480872	0.00715515460427	0.351644756377
ENSG00000172216.6	CEBPB	32.4556	9.4581	14.4629	1.91710494226e-13	0.000222076626464	2.27518346687e-13
ENSG00000131944.10	C19orf40	1.4239	0.7375	0.7633	1.67004061685e-11	0.0672393779797	7.97933056052e-13
ENSG00000164116.17	GUCY1A3	7.8136	6.51505	15.53485	0.139073252248	1.00844466854e-17	4.33130302915e-25
ENSG00000243279.4	PRAF2	5.1819	2.938	2.11255	1.60690545689e-06	1.13599871355e-09	2.09440265883e-13
ENSG00000179364.14	PACS2	6.8182	4.3003	5.6949	1.50883847239e-17	2.68138961476e-07	1.24786195301e-07
ENSG00000062194.16	GPBP1	16.0713	16.1791	18.9526	0.712084952644	2.75238513138e-09	8.13330462157e-15
ENSG00000138669.9	PRKG2	0.1198	0.5852	0.46805	0.312497589987	0.346259909165	0.073013392167
ENSG00000146197.9	SCUBE3	0.4628	1.4341	0.569	0.0401715024441	5.28088131644e-06	0.900821408368
ENSG00000121769.8	FABP3	55.4441	72.7338	29.9374	0.391030946797	1.7830427757e-09	3.02008168222e-06
ENSG00000147027.4	TMEM47	19.531	24.85385	34.01705	0.0112152773707	0.00403595962239	3.64586686787e-08
ENSG00000006451.8	RALA	15.1246	13.3952	17.40515	0.000902415957807	8.62962423021e-08	0.0231825098464
ENSG00000196189.13	SEMA4A	2.88	5.4421	2.25435	0.000190620040591	5.031518581e-19	0.0943080060725
ENSG00000137198.10	GMPR	3.1017	15.48205	2.12835	2.03812658658e-27	3.02522187854e-15	0.7554783981
ENSG00000131748.16	STARD3	10.1392	5.1657	7.71635	1.82901295464e-38	1.41741087492e-15	1.01097047326e-20
ENSG00000070770.10	CSNK2A2	3.5377	2.99205	3.8965	3.85467459587e-07	1.5042335297e-14	0.283914482202
ENSG00000181817.6	LSM10	17.7905	14.04305	8.3817	1.87538415928e-08	5.15736776082e-30	1.35016152663e-38
ENSG00000167513.9	CDT1	2.924	0.3426	1.3928	3.20064147201e-15	3.26597371707e-12	1.43630819057e-11
ENSG00000196704.13	AMZ2	18.143	13.81395	15.26395	1.55585096236e-10	0.00079217588033	7.71948629744e-07
ENSG00000125107.18	CNOT1	7.171	17.6188	20.2652	4.86697544906e-52	5.68048633043e-05	2.54826823955e-77
ENSG00000136878.14	USP20	6.316	6.23775	4.9381	0.15697136439	9.66260481002e-10	1.57017876027e-10
ENSG00000178821.13	TMEM52	0.4366	0.47985	0.1948	0.478695402575	1.32875424843e-16	1.28471463835e-10
ENSG00000187189.11	TSPYL4	6.885	17.74365	10.8114	1.88449648844e-63	3.82857026638e-25	2.63726428685e-22
ENSG00000197978.9	GOLGA6L9	0.3613	0.1188	0.2713	4.06600124296e-09	6.35653694569e-10	0.00222764239495
ENSG00000160716.6	CHRNB2	0.0421	0.0756	0.04285	0.558824926557	0.0284410602662	0.344877690733
ENSG00000103888.17	KIAA1199	0.2596	0.24535	0.3324	0.195691915729	0.0219552603189	0.599528224141
ENSG00000163945.19	UVSSA	1.801	1.21775	2.0866	8.57266914484e-05	3.70699036506e-08	0.846879102759
ENSG00000134504.14	KCTD1	1.2052	6.82735	1.26855	1.45613343036e-47	1.11961730301e-27	0.129873487797
ENSG00000133433.11	GSTT2B	0.8859	0.79695	0.4658	0.134811822042	0.000188007614722	9.15381589504e-06
ENSG00000162623.16	TYW3	4.5942	7.10755	6.07965	1.22304768444e-36	0.000180799749798	6.59892793976e-17
ENSG00000100478.15	AP4S1	1.1225	1.53055	1.36025	3.25447758371e-08	0.0474640289268	0.00340310209389
ENSG00000066185.13	ZMYND12	1.677	4.87665	1.4109	6.30240056423e-18	2.14312981632e-45	0.000962311126232
ENSG00000133454.16	MYO18B	0.013	0.04115	0.0117	0.69501997949	8.0215789968e-09	0.211815264878
ENSG00000105695.15	MAG	0.0235	0.20505	0.01925	0.821274619324	0.47847216314	0.528313496044
ENSG00000114646.10	CSPG5	0.1341	0.07655	0.0705	6.4914340085e-05	0.0381672049139	0.000292813185482
ENSG00000176928.7	GCNT4	0.6629	3.56695	0.86805	1.3303569134e-32	1.02565646524e-11	0.000865309547094
ENSG00000166321.14	NUDT13	1.6452	1.56575	1.556	0.0740203670342	0.0814982289161	0.332709716803
ENSG00000034239.11	EFCAB1	0.0283	0.0618	0.02445	0.00013159229055	7.67681883382e-11	0.0959171164808
ENSG00000167183.3	PRR15L	0.7401	22.1347	1.17285	1.62331937754e-23	2.11172142193e-20	0.196574209869
ENSG00000160401.15	C9orf117	0.2336	0.37895	0.2517	5.93323830335e-05	1.86605109315e-08	0.723367874597
ENSG00000137309.20	HMGA1	11.9222	16.5233	7.53995	0.699380839485	2.75311856814e-05	0.138360651521
ENSG00000121310.17	ECHDC2	10.2294	5.73795	6.13305	5.11746304889e-09	0.11881386159	2.70798791098e-08
ENSG00000174442.12	ZWILCH	1.2797	1.64655	1.44965	0.0254014534694	0.418150638997	0.079149101669
ENSG00000225190.11	PLEKHM1	3.0762	2.9242	3.02885	0.00847580026193	0.209438121009	0.0880953128139
ENSG00000108021.20	FAM208B	4.2195	4.70065	6.3866	0.0125772363941	2.82841012613e-12	1.01842213363e-25
ENSG00000132825.7	PPP1R3D	2.6069	3.22195	3.26555	1.78852719944e-09	0.247391858249	1.15455574171e-10
ENSG00000016864.18	GLT8D1	11.6057	13.8168	9.3902	0.00108927876134	1.66127255075e-23	1.89658146602e-08
ENSG00000103740.10	ACSBG1	0.0541	0.0253	0.0448	0.665439030169	0.353612774229	0.353995530858
ENSG00000213471.10	TTLL13	0.012	0.00435	0.0065	9.29780962161e-06	0.00599675038308	0.131264532606
ENSG00000144730.19	IL17RD	1.3021	4.3462	2.4036	6.37511844343e-24	3.07283542721e-05	1.5932307391e-11
ENSG00000197766.8	CFD	14.6384	4.14895	5.8292	1.7329362183e-05	0.454869192762	1.50277177764e-07
ENSG00000143033.18	MTF2	4.1791	3.00925	4.48165	2.11998845212e-10	1.65358975867e-11	0.0235836271891
ENSG00000134954.14	ETS1	34.4004	20.3061	64.0035	6.43714435467e-09	1.83024045183e-26	1.55697272225e-24
ENSG00000119862.13	LGALSL	7.139	6.40465	10.2003	4.47393114527e-05	8.22297790589e-15	6.18411434382e-09
ENSG00000243335.10	KCTD7	2.5702	2.5162	3.12845	0.245474932695	2.50023576048e-06	0.000319706397003
ENSG00000145284.12	SCD5	3.2906	33.08795	6.4009	6.79384137588e-44	1.4886329695e-14	0.00115574737565
ENSG00000080166.16	DCT	0.1123	0.08805	0.159	0.568207453534	0.807414578763	0.537951145511
ENSG00000130717.13	UCK1	21.5402	17.0513	14.90495	3.60746284133e-09	8.13972743993e-06	3.47023281089e-21
ENSG00000115221.12	ITGB6	1.8565	11.0687	1.78355	2.51727483851e-09	1.56550643285e-08	0.712771407724
ENSG00000095209.12	TMEM38B	7.8611	15.3805	13.2624	1.24711348775e-06	0.139126486197	0.000159871204952
ENSG00000151062.15	CACNA2D4	0.949	0.2518	0.60835	5.51845872168e-07	1.04798434342e-05	0.000273269119244
ENSG00000103415.12	HMOX2	20.4757	15.7944	11.9299	3.99298649803e-10	2.65538497522e-09	2.0923119549e-28
ENSG00000003096.14	KLHL13	1.1561	8.15725	1.8323	1.30355697622e-68	1.24912108809e-43	2.21647119946e-05
ENSG00000103942.13	HOMER2	0.2862	0.94055	0.2763	0.0169114122597	1.07235113221e-14	0.256285819301
ENSG00000213585.11	VDAC1	113.5989	93.28225	109.11425	2.3210902227e-07	1.61790231689e-05	0.190738842187
ENSG00000122877.16	EGR2	2.1615	4.9141	2.86415	2.59933333936e-05	0.0183139713861	0.0109514432917
ENSG00000105647.19	PIK3R2	0.0308	0.0047	0.0202	1.01181297716e-10	1.61815249358e-09	0.00213988651638
ENSG00000163704.12	PRRT3	0.6329	1.3636	0.39275	9.95611269187e-14	5.13712569667e-32	4.14280056986e-06
ENSG00000167614.14	TTYH1	0.1385	0.0461	0.07735	0.0021623601798	0.00773761383279	0.0543414516803
ENSG00000166797.11	FAM96A	18.5518	19.6729	15.55395	0.443759313305	0.129610570044	0.0792754915572
ENSG00000132122.12	SPATA6	2.6897	3.7827	3.8529	1.83338975958e-17	0.441638537373	7.98124624278e-14
ENSG00000145414.9	NAF1	1.7737	2.58695	2.90705	4.65638229208e-23	1.31798782175e-05	1.26114411618e-38
ENSG00000185215.11	TNFAIP2	24.4436	7.2808	16.85225	5.43874571826e-12	1.5781459218e-09	9.34781176499e-06
ENSG00000089335.21	ZNF302	7.6302	5.7659	7.25015	1.359617153e-05	4.13010585719e-09	0.401755534004
ENSG00000108854.16	SMURF2	4.4731	5.3	6.2782	0.100992159105	3.59598184585e-06	2.47607638149e-07
ENSG00000196296.14	ATP2A1	0.4613	0.07725	0.26485	1.01183637229e-11	3.86572307065e-12	1.87818010918e-07
ENSG00000168826.16	ZBTB49	1.5501	1.29975	1.66665	1.13745463371e-05	1.02951872823e-08	0.376870618123
ENSG00000165868.16	HSPA12A	2.0825	4.15815	3.1421	1.22213837098e-12	0.00340411248668	0.000100855552906
ENSG00000129757.14	CDKN1C	10.5373	28.37525	7.1271	4.49556837679e-20	4.55836895912e-27	0.000738200421366
ENSG00000115271.11	GCA	4.5205	5.60585	4.9006	3.41368145636e-10	0.0684170710663	0.000508361429175
ENSG00000197555.9	SIPA1L1	4.6693	4.58885	5.1698	0.188928201635	0.00213388968502	0.0517570164041
ENSG00000082269.17	FAM135A	1.7031	2.5948	2.9156	0.00178443059185	7.42345333386e-05	7.01178921322e-12
ENSG00000221923.9	ZNF880	1.9607	4.09595	2.47865	6.35783535956e-13	0.000641876457907	0.000116851872701
ENSG00000077782.21	FGFR1	6.5179	6.04885	7.1196	0.192041774228	0.162684713082	0.964990542131
ENSG00000104356.11	POP1	1.8563	1.5421	1.79995	9.29125349993e-07	2.04080961466e-07	0.281960701064
ENSG00000174227.16	PIGG	4.571	3.88145	4.75375	7.08792712507e-05	7.43993958733e-08	0.388692513499
ENSG00000136158.12	SPRY2	8.126	12.625	11.05035	1.34259862337e-06	0.9323969021	1.6032400509e-06
ENSG00000172638.13	EFEMP2	28.629	11.021	19.35635	1.55321109631e-20	5.41313933706e-10	9.91807918313e-15
ENSG00000204116.11	CHIC1	2.7994	4.5717	4.89835	8.75575269706e-39	0.00977658340855	3.0891532768e-23
ENSG00000163975.12	MFI2	0.6696	1.3864	0.20755	1.37754066853e-06	1.28495665271e-07	0.0808566225763
ENSG00000255423.1	EBLN2	0.3031	0.19015	0.51225	1.14338522841e-06	4.30510905189e-06	0.000282710154751
ENSG00000214941.8	ZSWIM7	8.8946	8.2512	6.7153	0.00634261083183	3.4255979567e-08	4.295218556e-13
ENSG00000164746.14	C7orf57	0.1099	0.10685	0.09275	0.104414137215	0.073331678641	0.375901284909
ENSG00000173991.6	TCAP	0.5726	0.3466	0.344	4.82579293284e-06	0.257784446051	1.47455959024e-05
ENSG00000149557.14	FEZ1	1.2159	0.75215	1.06315	1.58398441109e-07	2.44731481319e-05	0.0113222403869
ENSG00000127329.16	PTPRB	4.9369	9.50235	13.64355	4.63757030738e-12	5.04872020416e-06	1.02121256008e-26
ENSG00000125445.11	MRPS7	16.5488	19.8908	13.18075	0.187546247022	1.05462034776e-25	6.93537646494e-12
ENSG00000114346.14	ECT2	2.1967	2.6109	2.99965	0.734055603469	0.00902471338343	0.0422202703307
ENSG00000171970.13	ZNF57	0.0792	0.1214	0.0923	2.39424760401e-05	0.781004720837	0.00444933346096
ENSG00000108556.10	CHRNE	0.5609	0.2552	0.32835	4.61049402382e-13	0.073054362758	8.2956422609e-14
ENSG00000101017.14	CD40	30.0693	6.3464	22.81455	2.51457155842e-44	8.33290613745e-28	4.68575851982e-13
ENSG00000101190.13	TCFL5	2.5458	4.03505	2.6835	0.00200681299848	5.86763394526e-05	0.896530078484
ENSG00000104228.13	TRIM35	6.3837	5.8813	6.64935	0.00646140694995	0.000939267855367	0.879065113811
ENSG00000130985.17	UBA1	51.5279	71.2429	42.923	1.53394631035e-11	2.76128470438e-14	0.000463631119743
ENSG00000109819.9	PPARGC1A	2.1034	15.7508	4.2787	4.8778737119e-36	0.00116469700793	0.00036608109324
ENSG00000143183.18	TMCO1	22.6398	23.3033	20.03635	0.658284821707	0.00174862772052	0.00674708387063
ENSG00000108774.15	RAB5C	17.6492	23.664	15.545	1.80775937334e-13	2.28822682485e-34	6.79283602302e-08
ENSG00000188290.11	HES4	13.7662	1.6029	5.4646	1.16572344788e-16	4.59884402027e-13	1.34825950305e-14
ENSG00000135372.9	NAT10	11.9765	9.03265	11.63755	2.52628240491e-14	3.3130028028e-13	0.0552276849769
ENSG00000116096.6	SPR	44.7113	42.25185	23.01445	0.00868860694043	9.06920685275e-22	1.41891115783e-21
ENSG00000240563.2	L1TD1	0.0849	0.0576	0.0809	0.651901484414	0.975098818444	0.458058364211
ENSG00000131355.15	EMR3	0.1189	0.0625	0.18115	0.0165315273523	0.000308317825532	0.354373651807
ENSG00000116396.15	KCNC4	0.8364	1.33455	0.99035	3.30619681197e-05	0.0783506050582	0.0194609182963
ENSG00000168813.17	ZNF507	2.0939	2.2513	3.29135	0.231890900043	1.18551331596e-14	1.09573036073e-26
ENSG00000213973.9	ZNF99	0.0198	0.09685	0.02435	5.18103360263e-06	0.647302725225	0.0737463276271
ENSG00000125447.18	GGA3	6.0458	4.67025	5.7051	3.18532994218e-08	7.5642509933e-06	0.00185170118085
ENSG00000105514.8	RAB3D	3.9558	4.23495	6.05415	0.203893779369	0.000541917812032	4.66307256893e-07
ENSG00000152977.10	ZIC1	0.0033	0.0021	0.00255	0.148060830034	0.60717113276	0.0465683391402
ENSG00000032444.17	PNPLA6	10.4108	9.6955	7.725	0.126378646065	3.13004494015e-11	4.4631255378e-15
ENSG00000167088.11	SNRPD1	7.8815	5.17815	6.17685	6.98477522743e-18	1.1168091668e-07	4.6984764306e-12
ENSG00000140932.10	CMTM2	0.3531	0.15175	0.25865	0.0629602011157	0.00273258626221	0.0818157976502
ENSG00000250799.11	PRODH2	9.1734	16.9187	3.8096	7.69106852857e-11	1.5405698624e-13	6.14434282223e-09
ENSG00000040531.16	CTNS	4.8406	6.26645	4.24475	5.8804999655e-08	5.86546417825e-17	2.22477619709e-05
ENSG00000108852.15	MPP2	0.1818	1.15245	0.13835	5.96884165573e-17	2.86962381945e-39	0.0138442261224
ENSG00000148848.14	ADAM12	1.0365	0.21075	0.6849	0.000226439165854	0.000937967523824	0.0455774108633
ENSG00000166348.18	USP54	1.3027	2.5883	1.9159	1.85643672193e-27	1.00404776909e-07	3.89005677246e-09
ENSG00000129451.12	KLK10	0.0248	0.03225	0.0128	0.208749311418	0.000657363040762	0.00689664328033
ENSG00000129187.14	DCTD	25.337	25.53595	22.9893	0.34674606053	1.09218685605e-05	0.000399960404703
ENSG00000043355.12	ZIC2	0.0257	0.0044	0.00505	0.020230596586	0.662418076056	0.00554120381812
ENSG00000171724.3	VAT1L	0.2724	2.85115	0.3353	4.95041760207e-13	0.0149036124139	0.0555002867272
ENSG00000102302.8	FGD1	0.7208	1.14995	0.87775	0.871739310008	0.00910673649115	0.423970191201
ENSG00000107758.16	PPP3CB	8.8925	12.7968	10.9394	9.25784290261e-14	9.88687383277e-05	8.01222919201e-06
ENSG00000083223.18	ZCCHC6	4.0818	4.1921	6.0669	0.874291218043	9.99935909916e-15	2.00353110508e-12
ENSG00000165813.20	C10orf118	2.3754	7.467	4.39675	1.49979383047e-81	1.17155038086e-19	1.00355871996e-34
ENSG00000160323.19	ADAMTS13	0.772	0.5479	0.3883	0.00132570858284	0.339900337716	1.57372103578e-05
ENSG00000143498.18	TAF1A	0.8936	1.0642	1.2305	0.00170943074827	0.00161692850664	5.05414662456e-11
ENSG00000163820.15	FYCO1	4.5518	9.13465	7.30075	2.57647489844e-18	0.34263088864	3.80955833133e-09
ENSG00000029559.7	IBSP	0.1886	0.0094	0.09885	5.13316557348e-06	0.0329564363772	0.464846311472
ENSG00000145451.13	GLRA3	0.0032	0.00685	0.00265	0.0169951026713	0.00989288089011	0.448489041159
ENSG00000198746.13	GPATCH3	7.3027	5.49185	5.361	0.000174011032524	0.0140691801146	6.49608359176e-08
ENSG00000173702.7	MUC13	0.3625	1.8609	0.2384	7.88031021389e-06	0.000635661794374	0.576886572837
ENSG00000132535.21	DLG4	1.4141	0.9954	1.24425	2.71126478035e-06	0.00350891235927	0.000237827217208
ENSG00000160321.15	ZNF208	0.1154	0.2833	0.19895	0.874280010058	0.0640647558925	0.00994868912802
ENSG00000176915.15	ANKLE2	5.3756	3.6029	5.34915	1.42301445864e-15	5.28668426112e-20	0.0516808526735
ENSG00000107554.17	DNMBP	3.2425	7.22435	3.94605	3.96816558314e-42	8.14528303039e-28	2.26265503008e-05
ENSG00000188373.5	C10orf99	3.2565	0.03345	1.0813	0.000952057959958	0.0102634864964	0.0001522470157
ENSG00000106125.14	FAM188B	0.1705	0.1074	0.09265	3.46450528503e-06	0.318153408795	0.00952286045295
ENSG00000102753.10	KPNA3	8.8073	11.52185	12.0086	3.03877709661e-08	0.0154027590917	4.40544830179e-16
ENSG00000177963.14	RIC8A	18.337	13.2806	14.81725	8.92735389133e-21	0.170562570107	3.1146152545e-19
ENSG00000241484.10	ARHGAP8	0.0821	0.2133	0.1446	2.68050663551e-07	0.226059062094	0.000303499829448
ENSG00000102977.17	ACD	8.5678	3.8556	5.24055	3.33509297487e-36	1.49579602951e-07	1.25674553098e-33
ENSG00000168621.15	GDNF	0.0218	0.2913	0.0165	0.000843764226437	3.85954426231e-17	0.264324494137
ENSG00000076984.18	MAP2K7	8.8708	6.01545	6.49935	5.52041837426e-21	0.00169496138458	4.09736479491e-19
ENSG00000197057.10	DTHD1	0.1608	0.02125	0.20755	1.81638055002e-09	2.53993055205e-10	0.4710024829
ENSG00000163633.12	C4orf36	0.012	0.0165	0.01225	0.232719144822	0.00698139636149	0.2389561543
ENSG00000150045.12	KLRF1	1.4082	0.9276	1.06735	0.000185759766854	0.0129437459417	0.0596246519498
ENSG00000198482.14	ZNF808	1.3995	1.9928	2.03335	1.78532467762e-09	0.0529364738847	1.39888512973e-07
ENSG00000025423.11	HSD17B6	0.2439	0.625	0.20445	0.513568951378	3.09408504206e-10	0.342667498957
ENSG00000177425.11	PAWR	4.1112	7.45705	4.9428	1.76860387789e-23	1.84315799155e-11	0.00282819907491
ENSG00000155974.12	GRIP1	0.4922	1.35355	0.53915	1.77833927531e-21	7.95837986714e-05	0.0514373413299
ENSG00000174225.15	ARL13A	0.1262	0.08675	0.16185	4.50462411584e-05	0.00510479037438	0.00441761634996
ENSG00000165972.13	CCDC38	0.0476	0.0545	0.0739	0.68172215155	0.00200324854848	0.000669507721729
ENSG00000163288.14	GABRB1	0.0242	0.1907	0.0392	2.16266933247e-13	0.041505321158	0.139616929258
ENSG00000120137.7	PANK3	4.7922	9.64805	9.1675	8.78591699899e-58	0.312203341071	2.13658845764e-29
ENSG00000185499.16	MUC1	17.5526	52.23355	9.2325	1.80871437126e-06	2.5285085922e-27	0.00387413805111
